时间		开盘		最高		最低		收盘		涨幅		振幅		总手		金额		换手%		成交次数		
2017-09-22,五	71.17		73.85		70.68		71.56		+1.27%		4.49%		2,410,056	173,895,070	16.07		6176		

2017-09-25,一	71.00		76.50		69.62		74.35		+3.90%		9.61%		2,584,140	188,907,230	17.23		6324		

2017-09-26,二	73.63		73.70		71.30		73.17		-1.59%		3.23%		1,449,279	105,162,073	9.66		3845		

2017-09-27,三	73.94		76.36		72.02		72.62		-0.75%		5.93%		1,604,259	118,403,027	10.70		4812		

2017-09-28,四	73.58		78.56		72.11		77.04		+6.09%		8.88%		2,034,085	153,430,540	13.56		5528		

2017-09-29,五	76.76		78.58		75.01		78.39		+1.75%		4.63%		1,401,472	107,124,686	9.34		3985		

2017-10-09,一	76.03		80.80		76.01		77.98		-0.52%		6.11%		2,627,626	204,116,160	17.52		4935		

2017-10-10,二	76.00		77.50		74.87		76.45		-1.96%		3.37%		1,645,016	124,677,595	10.97		3424		

2017-10-11,三	75.86		76.39		74.30		75.56		-1.16%		2.73%		1,013,265	76,012,833	6.76		2563		

2017-10-12,四	75.00		75.78		74.00		75.56		+0.00%		2.36%		765,557		57,473,029	5.10		2070		

2017-10-13,五	74.88		79.50		74.71		78.23		+3.53%		6.34%		1,115,140	87,055,273	7.43		3118		

2017-10-16,一	78.00		78.30		75.20		75.82		-3.08%		3.96%		615,479		46,895,351	4.10		1563		

2017-10-17,二	76.18		76.87		75.04		75.11		-0.94%		2.41%		509,700		38,704,859	3.40		1490		

2017-10-18,三	75.10		77.20		74.58		75.46		+0.47%		3.49%		503,376		38,153,485	3.36		1369		

2017-10-19,四	75.40		75.94		73.51		73.61		-2.45%		3.22%		474,396		35,366,793	3.16		1158		

2017-10-20,五	73.49		75.10		73.23		75.00		+1.89%		2.54%		448,976		33,347,805	2.99		921		

2017-10-23,一	72.68		74.50		72.68		73.83		-1.56%		2.43%		483,300		35,589,041	3.22		1043		

2017-10-24,二	73.80		77.78		73.34		76.69		+3.87%		6.01%		792,197		60,281,044	5.28		2270		

2017-10-25,三	76.05		81.00		76.03		79.94		+4.24%		6.48%		982,490		78,002,356	6.55		3124		

2017-10-26,四	79.25		81.20		78.40		81.15		+1.51%		3.50%		973,053		77,856,490	6.49		2676		

2017-10-27,五	81.08		82.00		79.50		80.47		-0.84%		3.08%		500,488		40,195,242	3.34		1440		

